DIRECTION	COURSE_ID	START / GOAL	SOLUTION_ATTEMPT	LEVEL	PARAMETERS NOT SPLIT	TOTAL TIME (SECONDS)	PROBLEM	OVERALL INTERACITON #	TIME IN SECONDS	PRE_STATE	PRE_CONDITION	POST_CONDITION	ADDED EDGE	POST_STATE	ERROR	GOAL	ACTION	START TIME	END TIME	SERVER TIME	STUDENT_ID
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	7	1	S/XvS	4	5	14680	1	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/XvS"	XvS	S		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS"	0	0	INST	Sat Dec 05 00:12:00 EST 2009	Sat Dec 05 00:12:03 EST 2009	Sat Dec 05 00:12:04 EST 2009	7773718769
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	7	1	S	7	5	14681	2	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS"				"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS"	0	0	INST	Sat Dec 05 00:12:00 EST 2009	Sat Dec 05 00:12:05 EST 2009	Sat Dec 05 00:12:07 EST 2009	7773718769
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	7	1	"p>S,p/S"	9	5	14682	1	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS"	S	"p>S,p"		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS,p>S,p"	0	0	INST	Sat Dec 05 00:12:01 EST 2009	Sat Dec 05 00:12:09 EST 2009	Sat Dec 05 00:12:10 EST 2009	7773718769
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	7	1	"T>S,T/S"	12	5	14683	3	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS,p>S,p"	S	"T>S,T"		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	0	0	INST	Sat Dec 05 00:12:01 EST 2009	Sat Dec 05 00:12:10 EST 2009	Sat Dec 05 00:12:13 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	7	1	p&(T>S)/T>S	27	5	14685	4	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	T>S	p&(T>S)	"T>S->p&(T>S),"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS,p&(T>S)"	0	0	SIMP	Sat Dec 05 00:12:02 EST 2009	Sat Dec 05 00:12:25 EST 2009	Sat Dec 05 00:12:29 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	8	1	S/XvS	5	5	14687	2	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/XvS"	XvS	S	"XvS->S,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS"	0	0	ADD	Sat Dec 05 00:12:02 EST 2009	Sat Dec 05 00:12:05 EST 2009	Sat Dec 05 00:12:07 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	8	1	"p>S,p/S"	9	5	14689	1	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS"	S	"p>S,p"	"S->p>S,p,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS,p>S,p"	0	0	MP	Sat Dec 05 00:14:13 EST 2009	Sat Dec 05 00:14:21 EST 2009	Sat Dec 05 00:14:22 EST 2009	7773718769
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	8	1	"T>S,T/S"	13	5	14690	3	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS,p>S,p"	S	"T>S,T"		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	0	0	INST	Sat Dec 05 00:14:13 EST 2009	Sat Dec 05 00:14:23 EST 2009	Sat Dec 05 00:14:26 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	8	1	"pv(T>S),~p/T>S"	25	5	14692	2	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	T>S	"pv(T>S),~p"	"T>S->pv(T>S),~p,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS,pv(T>S),~p"	0	0	DS	Sat Dec 05 00:14:13 EST 2009	Sat Dec 05 00:14:36 EST 2009	Sat Dec 05 00:14:38 EST 2009	7773718769
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	8	1	"Wv(T>S),~W/T>S"	36	5	14693	11	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS,pv(T>S),~p"	T>S	"Wv(T>S),~W"		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,XvS"	0	0	INST	Sat Dec 05 00:14:13 EST 2009	Sat Dec 05 00:14:38 EST 2009	Sat Dec 05 00:14:49 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	8	1	~W	46	5	14695	3	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,XvS"	null	null		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,XvS"	0	0	Extr	Sat Dec 05 00:14:13 EST 2009	Sat Dec 05 00:14:56 EST 2009	Sat Dec 05 00:14:59 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	8	1	~W&q/~W	50	5	14696	3	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,XvS"	~W	~W&q	"~W->~W&q,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,XvS,~W&q"	0	0	SIMP	Sat Dec 05 00:14:13 EST 2009	Sat Dec 05 00:15:00 EST 2009	Sat Dec 05 00:15:03 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	9	1	S/XvS	5	5	14698	2	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/XvS"	XvS	S	"XvS->S,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS"	0	0	ADD	Sat Dec 05 00:14:13 EST 2009	Sat Dec 05 00:14:16 EST 2009	Sat Dec 05 00:14:18 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	9	1	"p>S,p/S"	9	5	14700	2	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS"	S	"p>S,p"	"S->p>S,p,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS,p>S,p"	0	0	MP	Sat Dec 05 00:14:13 EST 2009	Sat Dec 05 00:14:20 EST 2009	Sat Dec 05 00:14:22 EST 2009	7773718769
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	9	1	"T>S,T/S"	13	5	14701	4	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS,p>S,p"	S	"T>S,T"		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	0	0	INST	Sat Dec 05 00:14:13 EST 2009	Sat Dec 05 00:14:22 EST 2009	Sat Dec 05 00:14:26 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	9	1	"(T>S)vq,~q/T>S"	25	5	14703	9	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	T>S	"(T>S)vq,~q"	"T>S->(T>S)vq,~q,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(T>S)vq,~q,S,T>S,T,XvS"	0	0	DS	Sat Dec 05 00:14:13 EST 2009	Sat Dec 05 00:14:29 EST 2009	Sat Dec 05 00:14:38 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	10	1	XvS	6	5	14705	3	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/XvS"	null	null		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/XvS"	0	0	Constr	Sat Dec 05 00:14:14 EST 2009	Sat Dec 05 00:14:17 EST 2009	Sat Dec 05 00:14:20 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	10	1	S/XvS	8	5	14706	1	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/XvS"	XvS	S	"XvS->S,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS"	0	0	ADD	Sat Dec 05 00:14:14 EST 2009	Sat Dec 05 00:14:21 EST 2009	Sat Dec 05 00:14:22 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	10	1	"p>S,p/S"	14	5	14708	1	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS"	S	"p>S,p"	"S->p>S,p,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS,p>S,p"	0	0	MP	Sat Dec 05 00:14:14 EST 2009	Sat Dec 05 00:14:27 EST 2009	Sat Dec 05 00:14:28 EST 2009	7773718769
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	10	1	"T>S,T/S"	20	5	14709	5	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS,p>S,p"	S	"T>S,T"		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	0	0	INST	Sat Dec 05 00:14:14 EST 2009	Sat Dec 05 00:14:29 EST 2009	Sat Dec 05 00:14:34 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	10	1	"pv(T>S),~p/T>S"	31	5	14711	7	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	T>S	"pv(T>S),~p"	"T>S->pv(T>S),~p,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS,pv(T>S),~p"	0	0	DS	Sat Dec 05 00:14:14 EST 2009	Sat Dec 05 00:14:38 EST 2009	Sat Dec 05 00:14:45 EST 2009	7773718769
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	10	1	"Wv(T>S),~W/T>S"	39	5	14712	7	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS,pv(T>S),~p"	T>S	"Wv(T>S),~W"		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,XvS"	0	0	INST	Sat Dec 05 00:14:14 EST 2009	Sat Dec 05 00:14:46 EST 2009	Sat Dec 05 00:14:53 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	10	1	"pvT,~p/T"	53	5	14714	7	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,XvS"	T	"pvT,~p"	"T->pvT,~p,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,XvS,pvT,~p"	0	0	DS	Sat Dec 05 00:18:34 EST 2009	Sat Dec 05 00:19:20 EST 2009	Sat Dec 05 00:19:27 EST 2009	7773718769
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	10	1	"YvT,~Y/T"	74	5	14715	21	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,XvS,pvT,~p"	T	"YvT,~Y"		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,XvS,YvT,~Y"	0	0	INST	Sat Dec 05 00:18:34 EST 2009	Sat Dec 05 00:19:27 EST 2009	Sat Dec 05 00:19:48 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	10	1	p&~W/~W	87	5	14717	6	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,XvS,YvT,~Y"	~W	p&~W	"~W->p&~W,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,XvS,YvT,~Y,p&~W"	0	0	SIMP	Sat Dec 05 00:18:35 EST 2009	Sat Dec 05 00:19:56 EST 2009	Sat Dec 05 00:20:02 EST 2009	7773718769
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	10	1	Z&~W/~W	94	5	14718	6	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,XvS,YvT,~Y,p&~W"	~W	Z&~W		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,XvS,YvT,~Y,Z&~W"	0	0	INST	Sat Dec 05 00:18:35 EST 2009	Sat Dec 05 00:20:03 EST 2009	Sat Dec 05 00:20:09 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	11	1	S/XvS	86	5	14720	1	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/XvS"	XvS	S	"XvS->S,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS"	0	0	ADD	Sat Dec 05 00:18:35 EST 2009	Sat Dec 05 00:20:00 EST 2009	Sat Dec 05 00:20:01 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	11	1	"p>S,p/S"	97	5	14722	9	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS"	S	"p>S,p"	"S->p>S,p,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS,p>S,p"	0	0	MP	Sat Dec 05 00:18:35 EST 2009	Sat Dec 05 00:20:03 EST 2009	Sat Dec 05 00:20:12 EST 2009	7773718769
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	11	1	"T>S,T/S"	105	5	14723	7	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS,p>S,p"	S	"T>S,T"		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	0	0	INST	Sat Dec 05 00:18:35 EST 2009	Sat Dec 05 00:20:13 EST 2009	Sat Dec 05 00:20:20 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	11	1	"pv(T>S),~p/T>S"	131	5	14725	16	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	T>S	"pv(T>S),~p"	"T>S->pv(T>S),~p,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS,pv(T>S),~p"	0	0	DS	Sat Dec 05 00:18:35 EST 2009	Sat Dec 05 00:20:30 EST 2009	Sat Dec 05 00:20:46 EST 2009	7773718769
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	11	1	"Wv(T>S),~W/T>S"	138	5	14726	7	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS,pv(T>S),~p"	T>S	"Wv(T>S),~W"		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,XvS"	0	0	INST	Sat Dec 05 00:18:35 EST 2009	Sat Dec 05 00:20:46 EST 2009	Sat Dec 05 00:20:53 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	11	1	~W&q/~W	154	5	14728	6	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,XvS"	~W	~W&q	"~W->~W&q,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,XvS,~W&q"	0	0	SIMP	Sat Dec 05 00:18:35 EST 2009	Sat Dec 05 00:21:03 EST 2009	Sat Dec 05 00:21:09 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	12	1	S/XvS	3	5	14730	1	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/XvS"	XvS	S	"XvS->S,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS"	0	0	ADD	Sat Dec 05 00:18:36 EST 2009	Sat Dec 05 00:18:38 EST 2009	Sat Dec 05 00:18:39 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	12	1	"p>S,p/S"	7	5	14732	1	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS"	S	"p>S,p"	"S->p>S,p,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS,p>S,p"	0	0	MP	Sat Dec 05 00:18:36 EST 2009	Sat Dec 05 00:18:42 EST 2009	Sat Dec 05 00:18:43 EST 2009	7773718769
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	12	1	"T>S,T/S"	12	5	14733	4	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS,p>S,p"	S	"T>S,T"		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	0	0	INST	Sat Dec 05 00:18:36 EST 2009	Sat Dec 05 00:18:44 EST 2009	Sat Dec 05 00:18:48 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	12	1	"pv(T>S),~p/T>S"	20	5	14735	4	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	T>S	"pv(T>S),~p"	"T>S->pv(T>S),~p,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS,pv(T>S),~p"	0	0	DS	Sat Dec 05 00:18:36 EST 2009	Sat Dec 05 00:18:52 EST 2009	Sat Dec 05 00:18:56 EST 2009	7773718769
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	12	1	"Wv(T>S),~W/T>S"	27	5	14736	6	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS,pv(T>S),~p"	T>S	"Wv(T>S),~W"		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,XvS"	0	0	INST	Sat Dec 05 00:18:36 EST 2009	Sat Dec 05 00:18:57 EST 2009	Sat Dec 05 00:19:03 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	12	1	"pv~W,~p/~W"	35	5	14738	3	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,XvS"	~W	"pv~W,~p"	"~W->pv~W,~p,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,XvS,pv~W,~p"	0	0	DS	Sat Dec 05 00:18:36 EST 2009	Sat Dec 05 00:19:08 EST 2009	Sat Dec 05 00:19:11 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	13	1	XvS	7	5	14740	3	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/XvS"	null	null		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/XvS"	0	0	Constr	Sat Dec 05 00:20:34 EST 2009	Sat Dec 05 00:20:38 EST 2009	Sat Dec 05 00:20:41 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	13	1	S/XvS	9	5	14741	2	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/XvS"	XvS	S	"XvS->S,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS"	0	0	ADD	Sat Dec 05 00:20:34 EST 2009	Sat Dec 05 00:20:41 EST 2009	Sat Dec 05 00:20:43 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	13	1	"p>S,p/S"	14	5	14743	2	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS"	S	"p>S,p"	"S->p>S,p,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS,p>S,p"	0	0	MP	Sat Dec 05 00:20:35 EST 2009	Sat Dec 05 00:20:47 EST 2009	Sat Dec 05 00:20:49 EST 2009	7773718769
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	13	1	"T>S,T/S"	23	5	14744	8	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS,p>S,p"	S	"T>S,T"		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	0	0	INST	Sat Dec 05 00:20:35 EST 2009	Sat Dec 05 00:20:50 EST 2009	Sat Dec 05 00:20:58 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	13	1	"(T>S)vq,~q/T>S"	32	5	14746	5	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	T>S	"(T>S)vq,~q"	"T>S->(T>S)vq,~q,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(T>S)vq,~q,S,T>S,T,XvS"	0	0	DS	Sat Dec 05 00:20:35 EST 2009	Sat Dec 05 00:21:02 EST 2009	Sat Dec 05 00:21:07 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	14	1	S/XvS	4	5	14748	2	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/XvS"	XvS	S	"XvS->S,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS"	0	0	ADD	Sat Dec 05 00:20:35 EST 2009	Sat Dec 05 00:20:37 EST 2009	Sat Dec 05 00:20:39 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	14	1	"p>S,p/S"	12	5	14750	5	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS"	S	"p>S,p"	"S->p>S,p,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS,p>S,p"	0	0	MP	Sat Dec 05 00:20:35 EST 2009	Sat Dec 05 00:20:42 EST 2009	Sat Dec 05 00:20:47 EST 2009	7773718769
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	14	1	"T>S,T/S"	16	5	14751	3	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS,p>S,p"	S	"T>S,T"		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	0	0	INST	Sat Dec 05 00:20:35 EST 2009	Sat Dec 05 00:20:48 EST 2009	Sat Dec 05 00:20:51 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	14	1	"(T>S)vq,~q/T>S"	28	5	14753	8	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	T>S	"(T>S)vq,~q"	"T>S->(T>S)vq,~q,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(T>S)vq,~q,S,T>S,T,XvS"	0	0	DS	Sat Dec 05 00:20:35 EST 2009	Sat Dec 05 00:20:55 EST 2009	Sat Dec 05 00:21:03 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	15	1	S/XvS	5	5	14755	1	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/XvS"	XvS	S	"XvS->S,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS"	0	0	ADD	Sat Dec 05 00:20:35 EST 2009	Sat Dec 05 00:20:39 EST 2009	Sat Dec 05 00:20:40 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	15	1	"p>S,p/S"	9	5	14757	1	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS"	S	"p>S,p"	"S->p>S,p,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS,p>S,p"	0	0	MP	Sat Dec 05 00:20:35 EST 2009	Sat Dec 05 00:20:43 EST 2009	Sat Dec 05 00:20:44 EST 2009	7773718769
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	15	1	"T>S,T/S"	12	5	14758	3	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,XvS,p>S,p"	S	"T>S,T"		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	0	0	INST	Sat Dec 05 00:20:35 EST 2009	Sat Dec 05 00:20:44 EST 2009	Sat Dec 05 00:20:47 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	15	1	"pv(T>S),~p/T>S"	20	5	14760	6	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS"	T>S	"pv(T>S),~p"	"T>S->pv(T>S),~p,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS,pv(T>S),~p"	0	0	DS	Sat Dec 05 00:20:36 EST 2009	Sat Dec 05 00:20:50 EST 2009	Sat Dec 05 00:20:56 EST 2009	7773718769
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	15	1	"Wv(T>S),~W/T>S"	25	5	14761	4	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,XvS,pv(T>S),~p"	T>S	"Wv(T>S),~W"		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,XvS"	0	0	INST	Sat Dec 05 00:20:36 EST 2009	Sat Dec 05 00:20:57 EST 2009	Sat Dec 05 00:21:01 EST 2009	7773718769
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	15	1	p&~W/~W	40	5	14763	7	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,XvS"	~W	p&~W	"~W->p&~W,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,XvS,p&~W"	0	0	SIMP	Sat Dec 05 00:20:36 EST 2009	Sat Dec 05 00:21:09 EST 2009	Sat Dec 05 00:21:16 EST 2009	7773718769
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	15	1	Z&~W/~W	46	5	14764	5	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,XvS,p&~W"	~W	Z&~W		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/S,T>S,T,Wv(T>S),~W,XvS,Z&~W"	0	0	INST	Sat Dec 05 00:25:22 EST 2009	Sat Dec 05 00:26:03 EST 2009	Sat Dec 05 00:26:08 EST 2009	7773718769
